"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"38",May 2004,4.18,0.23,2.7437,8.7465,0.0386,0.4419,0.1448,62.3619,3.7781,6.0082,2.2623,3.3117,4.7883,20.0792,52.2716,168.5955,507.9245,-3.6062,-9.4785,15.5963,52.7426,8.6145,1.25
"39",Aug 2004,4.02,0.15,2.9462,9.1751,0.0406,0.4423,0.1556,58.6761,2.0439,1.9793,-2.5435,-5.0324,5.0275,2.1422,7.1475,-32.3329,-85.0197,10.1544,12.5725,-16.8254,7.4586,1.25,8.5648
"40",Nov 2004,4.24,0.15,3.0205,8.3188,0.0306,0.3679,0.124,81.7742,6.276,7.6426,6.1106,4.995,6.3758,-11.6093,-19.8592,5.5782,154.8343,-114.7709,26.789,26.145,-20.3085,8.5648,4.6462
"41",Feb 2005,4.32,0.13,3.0003,8.2643,0.0316,0.3824,0.1302,84.0246,1.096,2.446,0.2799,3.135,1.5873,5.0789,4.391,-16.0825,-96.6938,-1071.8978,3.4439,-15.7337,5,4.6462,-3.715
"42",May 2005,3.97,0.2,3.1768,9.3916,0.0397,0.4232,0.167,61.2575,1.6354,2.4586,-2.3442,-3.2333,4.0003,12.4902,27.8347,50.3686,1496.7213,-12.6549,13.546,35.9066,28.2642,-3.715,2.6999
"43",Aug 2005,3.9,0.1,2.9847,11.1937,0.0474,0.4237,0.2075,50.6988,3.6629,4.9629,0.0794,11.7197,5.6624,3.7781,23.691,-46.5482,-171.1499,-40.5847,14.4658,-23.2497,24.2515,2.6999,-4.9948
"44",Nov 2005,3.61,0.18,3.0987,8.6655,0.0329,0.38,0.1452,71.0744,0.3116,0.453,-2.8332,-3.2415,1.9736,-10.0285,-30.3493,82.0787,-1140.9812,54.848,-28.5984,82.4441,-30.0241,-4.9948,2.4312
"45",Feb 2006,3.67,0.07,3.0573,9.0179,0.0342,0.3796,0.1575,68.254,4.0912,5.1997,6.3345,6.6216,2.9614,3.9744,8.2033,-54.9003,-141.0591,-21.1215,29.7576,-36.9811,8.4711,2.4312,-5.4049
"46",May 2006,3.41,0.3,2.8052,8.3088,0.0337,0.4058,0.1629,63.4745,3.6919,4.4615,10.0657,13.8486,0.3769,10.8669,2.1486,232.6198,-410.8373,95.4384,-35.181,51.497,3.4286,-5.4049,-4.9039
"47",Aug 2006,3.26,0.08,2.9046,8.9936,0.0394,0.4382,0.1881,53.3227,-3.0305,-4.8906,-6.5506,-8.1424,-1.023,4.7111,13.3413,-67.5713,-163.4409,127.9176,8.0172,-28.6561,15.4696,-4.9039,4.2775
