"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"56",Dec 2007,2.52,1.23,0.7557,10.9432,0.0057,0.0524,0.3734,115.9882,0.7219,9.7494,-0.5788,2.4133,1.7952,1.9567,-15.657,28.3878,55.919,-20.172,61.2587,10.9656,-15.0785,8.1025,-3.4141
"57",Mar 2008,2.19,0.41,0.9072,17.2533,0.0086,0.0498,0.576,66.9444,2.3182,20.0556,3.3855,0.0121,-0.5951,-2.8481,53.1716,-34.9819,-14.3314,-268.7612,375.7155,-11.083,54.2582,-3.4141,3.1133
"58",Jun 2008,2.09,0.87,0.6019,19.8817,0.0094,0.0472,0.6609,55.8178,4.8894,-19.8325,6.9805,20.8374,1.2072,-0.5359,14.6163,23.5993,262.1835,56.516,-89.3892,-1.019,14.7396,3.1133,-5.332
"59",Sep 2008,1.86,1,0.6766,16.6103,0.0081,0.049,0.5876,56.6712,2.1007,6.307,2.5094,-5.4348,0.1317,6.1483,-11.3177,5.4638,-67.8281,-122.0561,19.5876,0.0239,-11.0909,-5.332,6.1435
"60",Dec 2008,1.62,1.01,1.0065,12.3797,0.0061,0.0493,0.4348,66.6513,-1.2247,36.2971,4.6028,-8.3784,-18.1497,-0.7166,-26.0036,7.3442,-34.1468,-503.775,1305.4598,11.6084,-26.0041,6.1435,18.3059
"61",Mar 2009,2.07,0.96,0.6239,15.9585,0.0073,0.0454,0.5791,52.5471,12.1071,-16.0959,18.51,35.3702,0.3477,3.328,33.1984,-14.8767,136.9218,-166.0943,-59.3232,-20.5018,33.1877,18.3059,-9.6013
"62",Jun 2009,2.1,1.17,0.814,5.521,0.0066,0.1194,0.5221,59.1075,-0.8164,-1.8923,-2.8155,-24.8111,1.9617,160.584,-9.848,20.2025,-48.4074,83.5162,-79.3918,18.3437,-9.8429,-9.6013,-16.1456
"63",Sep 2009,2.03,1.63,0.8066,4.3132,0.0052,0.1204,0.414,73.6715,0.6244,2.6044,-0.2504,3.5535,1.2045,1.504,-20.7013,16.3794,3.3414,-38.4143,48.2927,-0.7066,-20.7048,-16.1456,-4.5828
"64",Dec 2009,2.06,1.36,0.7759,-1.5055,-0.0029,0.1909,-0.2303,-136.1268,0.3741,2.6563,0.7488,6.7057,-3.6586,59.0831,-155.5272,-5.9459,15.2677,-41.9923,65.2138,5.5326,-155.628,-4.5828,-12.0525
"65",Mar 2010,1.97,1.3,0.7984,1.5197,0.0018,0.1184,0.1447,199.4471,0.0422,-0.8979,-0.1323,-3.6827,-2.7496,-37.9513,-162.634,-15.7452,-32.0825,7.1334,51.1697,-24.8205,-162.8311,-12.0525,4.1853
