"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"80",Nov 2013,7.07,0.65,1.4844,6.9389,0.0308,0.4444,0.9594,79.6123,3.8443,10.0799,10.8033,-3.586,-8.1664,-13.5512,-24.7354,-37.5062,9.0625,-120.1604,41.9421,8.4375,-23.4379,-9.4601,1.7842
"81",Feb 2014,7.82,0.92,1.4214,5.7245,0.025,0.4367,0.7333,107.5413,-7.5227,-17.846,-5.4189,-14.207,-11.9038,-9.1115,-25.0185,30.4038,61.0315,-852.2727,-60.2514,6.9164,-23.5668,1.7842,-2.3215
"82",May 2014,8.7,1.67,1.3204,7.0046,0.0323,0.4618,1.0083,78.2902,5.21,14.6345,8.8834,23.4068,-3.0027,11.2511,36.1303,55.9199,-50.1779,-57.0493,30.1711,-24.5283,37.5017,-2.3215,-2.0274
"83",Aug 2014,8.91,1.77,1.4402,8.6095,0.0471,0.5476,1.5231,51.9598,1.9939,5.5724,5.0487,-3.2115,-5.6726,20.9478,48.6584,5.8022,-20.3571,-53.6928,67.9012,19.6429,51.0562,-2.0274,7.9127
"84",Nov 2014,10.43,0.45,1.3662,7.4917,0.037,0.4942,1.1663,76.1211,-4.524,-9.4208,-1.9362,-4.5097,-11.757,-13.8381,-25.0244,-64.5933,18.3857,243.6709,-48.2685,8.6567,-23.4259,7.9127,12.8451
"85",Feb 2015,13.26,1.21,1.3579,7.1965,0.0345,0.4797,1.0548,96.4164,-3.7724,-8.6393,-2.4775,-8.0832,-7.7943,-6.5997,-10.2798,107.3805,90.9091,-31.4917,-20.9995,14.011,-9.5601,12.8451,8.6178
"86",May 2015,15.4,2.38,1.0582,7.5583,0.0371,0.4914,1.2156,90.3093,6.4187,17.599,8.7578,50.9007,-1.2658,9.0231,14.5033,70.6266,-37.1032,7.5806,64.0743,-23.6145,15.2446,8.6178,10.8829
"87",Aug 2015,15.89,1.67,1.191,8.9975,0.051,0.5669,1.7397,64.7755,3.0299,8.5357,5.5696,-3.5637,-6.1604,18.8502,41.482,-25.6757,-25.5521,-93.0535,74.6021,19.8738,43.1145,10.8829,-10.5213
"88",Nov 2015,16.19,0.84,1.1646,7.906,0.0391,0.4942,1.3605,80.0882,0.8083,-4.7361,3.9021,-2.5794,-11.7865,-12.1229,-22.7842,-43.3992,757.6271,823.0216,-38.4117,-4.7368,-21.7969,-10.5213,22.3463
"89",Jan 2016,20.9,1.28,1.3566,7.0114,0.0346,0.4931,1.174,106.9847,-3.6306,-8.6692,-0.8212,-21.5949,-17.102,-3.8453,-14.7246,40.1536,-79.9901,84.2557,-27.1053,10.7735,-13.7082,22.3463,-9.0329
"90",May 2016,24.67,2.66,1.2549,7.9211,0.0404,0.5106,1.4493,85.7862,4.7639,11.8696,5.5419,20.9404,0.3008,8.4938,22.5697,81.1659,-20.7407,-1.0998,46.9765,-19.9501,23.4497,-9.0329,2.1083
"91",Jul 2016,25.83,2.34,1.304,9.2211,0.0552,0.5983,1.9756,66.5418,-0.7381,-0.363,-1.7024,-4.1191,5.0829,16.2991,35.3855,-10.8636,9.9688,-10.9068,23.3651,9.9688,36.3141,2.1083,0.8574
"92",Oct 2016,24.22,0.49,1.3407,8.5039,0.0442,0.5203,1.6164,80.7473,0.5763,2.1488,3.4318,-0.6472,-15.5475,-12.534,-19.3363,-67.8494,24.9292,-51.8483,-10.677,24.9292,-18.1818,0.8574,-10.5164
"93",Jan 2017,27.96,1.16,1.2541,7.8534,0.0406,0.5169,1.4498,89.1019,-3.4515,-8.3936,-0.6353,-2.065,-22.9278,-4.09,-11.4271,78.8868,6.1224,143.8684,-29.2839,6.1224,-10.3069,-10.5164,7.8339
"94",Apr 2017,40.64,3.45,1.2104,8.4314,0.0448,0.5315,1.6846,86.8455,4.6036,12.2546,6.0803,16.3093,-8.5622,7.5652,15.4817,144.8498,-4.9145,25.9608,40.4649,-4.9145,16.1953,7.8339,-0.2607
"95",Jul 2017,46.09,2.48,1.2963,9.5062,0.0581,0.6116,2.2667,67.3049,2.2584,3.0911,3.4723,-3.7413,-10.2978,17.6707,32.6713,-27.7388,45.1685,-49.1074,35.4839,-15.0562,34.5542,-0.2607,-3.6096
"96",Oct 2017,52.3,1.19,1.23,8.651,0.0481,0.5558,1.854,84.9029,-2.0366,-4.0417,0.1769,1.1313,-28.4468,-10.9648,-18.9746,-43.0261,-24.9226,66.0714,-26.5217,30.4233,-18.2071,-3.6096,5.6501
